id,address,region,state,city,neighborhood,sub_neighborhood,locality,latitude,longitude,data,police_action,agent_presence,police_unit,main_reason,complementary_reason,clippings,massacre,civilians_dead,civilians_wounded,agents_dead,agents_wounded,men_dead,men_wounded,women_dead,women_wounded,kids_dead,kids_wounded,teenagers_dead,teenagers_wounded,elderly_dead,elderly_wounded
30438,"5 Bocas, Brás de Pina, Rio de Janeiro - RJ, 21012-413, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BRAS DE PINA,,FAVELA 5 BOCAS (COMPLEXO DE ISRAEL),-22.8218043000,-43.2868248000,"06/09/2019, 15:20:00",true,true,PM,Operação policial,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30435,"Morro do Cavalão, Icaraí, Niterói - RJ, 24230-570, Brasil",Sudeste,Rio de Janeiro,Niterói,ICARAI,,MORRO DO CAVALAO,-22.9118290000,-43.1038580000,"06/09/2019, 16:49:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30441,"Morro dos Marítimos, Barreto, Niterói - RJ, 24111-050, Brasil",Sudeste,Rio de Janeiro,Niterói,BARRETO,,MORRO DOS MARITIMOS,-22.8650190000,-43.0933790000,"06/09/2019, 16:52:00",true,true,PM,Ação policial,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30436,"Parque União, Complexo da Maré, Rio de Janeiro - RJ, 21044-420, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,MARE,,PARQUE UNIAO (COMPLEXO DA MARE),-22.8505775000,-43.2427292000,"06/09/2019, 17:27:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30439,"Parque União, Complexo da Maré, Rio de Janeiro - RJ, 21044-420, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,MARE,,PARQUE UNIAO (COMPLEXO DA MARE),-22.8505775000,-43.2427292000,"06/09/2019, 18:37:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30440,"R. Principal - Maré, Rio de Janeiro - RJ, 21044-690, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,MARE,,NOVA HOLANDA (COMPLEXO DA MARE),-22.8556488000,-43.2421736000,"06/09/2019, 20:00:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30442,"Caixa D'água, Complexo da Penha, Rio de Janeiro - RJ, 21070-005, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,MORRO DA CAIXA D'AGUA (COMPLEXO DA PENHA),-22.8407063000,-43.2860140000,"06/09/2019, 20:18:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30443,"Rua do Rainha, Cidade de Deus, Rio de Janeiro - RJ, 22772-380, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CIDADE DE DEUS,,CIDADE DE DEUS,-22.9483630000,-43.3612800000,"06/09/2019, 20:37:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30446,"Morro Da Paz, Queimados - RJ, Brasil",Sudeste,Rio de Janeiro,Queimados,PARAISO,,MORRO DA PAZ,-22.6969307000,-43.5546867000,"06/09/2019, 21:30:00",true,true,PM,Operação policial,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30447,"Vila Kennedy, Rio de Janeiro - RJ, 21850-007, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA KENNEDY,,VILA KENNEDY,-22.8604006000,-43.4884116000,"06/09/2019, 21:55:00",true,true,N�o identificado,Ação policial,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
