id,address,region,state,city,neighborhood,sub_neighborhood,locality,latitude,longitude,data,police_action,agent_presence,police_unit,main_reason,complementary_reason,clippings,massacre,civilians_dead,civilians_wounded,agents_dead,agents_wounded,men_dead,men_wounded,women_dead,women_wounded,kids_dead,kids_wounded,teenagers_dead,teenagers_wounded,elderly_dead,elderly_wounded,neighborhood_cleaned
42437,"Favela da Palmeirinha, Honório Gurgel, Rio de Janeiro - RJ, 21675-680, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,HONORIO GURGEL,,FAVELA DA PALMEIRINHA,-22.848431,-43.366117,"31/03/2021, 21:00:00",False,False,,Disputa,,,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,honorio gurgel
42415,"R. Javata - Anchieta, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ANCHIETA,,JAVATA (COMPLEXO DO CHAPADAO),-22.8230742,-43.3861426,"01/04/2021, 03:18:00",True,True,PM (41 BPM),Ação policial,,,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,anchieta
42417,"Morro da Formiga - Tijuca, Rio de Janeiro - RJ, 20530, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,TIJUCA,,MORRO DA FORMIGA,-22.9441667,-43.2408333,"01/04/2021, 04:08:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tijuca
42428,"Fazendinha - Complexo do Alemão, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COMPLEXO DO ALEMAO,,FAZENDINHA (COMPLEXO DO ALEMAO),-22.8593866,-43.2754314,"01/04/2021, 07:22:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,complexo do alemao
42425,"R. Sen. Nabuco - Vila Isabel, Rio de Janeiro - RJ, 20551-230, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA ISABEL,,MORRO DOS MACACOS,-22.9134991,-43.250335,"01/04/2021, 08:45:00",True,True,N�o identificado,Ação policial,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vila isabel
42429,"R. Dr. Satamini - Tijuca, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,TIJUCA,,,-22.9183905,-43.2176552,"01/04/2021, 13:21:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tijuca
42431,"Merendiba, Vila Cruzeiro, Complexo da  Penha, Rio de Janeiro - RJ, 21070-735, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,OLARIA,,MORRO DA MERENDIBA (COMPLEXO DA PENHA),-22.847272,-43.2754766,"01/04/2021, 14:37:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,olaria
42434,"Fazendinha, Complexo do Alemão, Rio de Janeiro - RJ, 20766, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COMPLEXO DO ALEMAO,,FAZENDINHA (COMPLEXO DO ALEMAO),-22.8635538,-43.2791674,"01/04/2021, 16:11:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,complexo do alemao
42436,"Morro do Dendê, Jardim Carioca, Rio de Janeiro - RJ, 21921-415, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,JARDIM CARIOCA,,MORRO DO DENDE,-22.8021113,-43.1898771,"01/04/2021, 18:31:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jardim carioca
42445,"R. Tuiuti - São Cristóvão, Rio de Janeiro - RJ, 20920-010, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,SAO CRISTOVAO,,MORRO DO TUIUTI,-22.8975334,-43.2313023,"02/04/2021, 02:45:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sao cristovao
42442,"Campo do Seu Zé - Complexo do Alemão, Rio de Janeiro - RJ, 20766, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COMPLEXO DO ALEMAO,,COMPLEXO DO ALEMAO,-22.8634428,-43.2781331,"02/04/2021, 06:04:00",True,True,N�o identificado,Ação policial,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,complexo do alemao
42444,"Morro da Barão (São José Operário) - Praça Seca, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PRACA SECA,,MORRO SAO JOSE OPERARIO (OU MORRO DA BARAO),-22.8986468,-43.3523871,"02/04/2021, 06:24:00",False,False,,Disputa,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,praca seca
42448,"Morro da Barão (São José Operário) - Praça Seca, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PRACA SECA,,MORRO SAO JOSE OPERARIO (OU MORRO DA BARAO),-22.8986468,-43.3523871,"02/04/2021, 08:24:00",False,False,,Disputa,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,praca seca
42450,"Morro da Barão (São José Operário)  - Praça Seca, Rio de Janeiro - RJ, 21321-020, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PRACA SECA,,MORRO SAO JOSE OPERARIO (OU MORRO DA BARAO),-22.902998,-43.344571,"02/04/2021, 09:24:00",False,False,,Disputa,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,praca seca
42451,"Brasília - Complexo do Alemão, Rio de Janeiro - RJ, 21062-110, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COMPLEXO DO ALEMAO,,NOVA BRASILIA (COMPLEXO DO ALEMAO),-22.8590495,-43.2754278,"02/04/2021, 09:25:00",True,True,PM (UPP NOVA BRASILIA),Ação policial,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,complexo do alemao
42453,"Morro da Barão (São José Operário ) - Praça Seca, Rio de Janeiro - RJ, 21351-410, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PRACA SECA,,MORRO SAO JOSE OPERARIO (OU MORRO DA BARAO),-22.9006146,-43.3437064,"02/04/2021, 12:20:00",False,False,,Disputa,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,praca seca
42455,"Morro do Dezoito  - Água Santa, Rio de Janeiro - RJ, 20745-200, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,AGUA SANTA,,MORRO DO 18 (COMPLEXO DO 18),-22.906554,-43.3114503,"02/04/2021, 13:47:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,agua santa
42468,"Av. Cesário de Melo - Paciência, Rio de Janeiro - RJ, 23585-125, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PACIENCIA,,,-22.9166336,-43.6312583,"02/04/2021, 23:25:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paciencia
42461,"R. Mogiqui, Costa Barros, Rio de Janeiro - RJ, 21650-320, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COSTA BARROS,,,-22.822044,-43.37021,"03/04/2021, 05:24:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,costa barros
42464,"R. São Luiz Gonzaga, 614 - São Cristóvão, Rio de Janeiro - RJ, 20910-060, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,SAO CRISTOVAO,,MORRO DO TUIUTI,-22.8995758,-43.2285342,"03/04/2021, 07:00:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sao cristovao
42465,"R. São Luiz Gonzaga, 659 - São Cristóvão, Rio de Janeiro - RJ, 20910-061, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,SAO CRISTOVAO,,MORRO DO TUIUTI,-22.8997931,-43.2287311,"03/04/2021, 08:01:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sao cristovao
42473,"Morro do Final Feliz, Complexo do Chapadão - Anchieta, Rio de Janeiro - RJ, 21655-590, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ANCHIETA,,MORRO DO FINAL FELIZ (COMPLEXO DO CHAPADAO),-22.8259057,-43.3872447,"03/04/2021, 23:54:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anchieta
42479,"Sampaio, Rio de Janeiro - RJ, 20950-091, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,SAMPAIO,,,-22.9019644,-43.2620073,"04/04/2021, 04:00:00",False,True,,Tentativa/Roubo,,,False,2,1,0,0,0,0,0,0,0,0,0,0,0,0,sampaio
42474,"Jardim Novo - Realengo, Rio de Janeiro - RJ, 21745-290, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,REALENGO,JARDIM NOVO,,-22.8921723,-43.4170936,"04/04/2021, 05:31:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,realengo
42476,"Cascata, Vila Cruzeiro, Complexo da Penha, Rio de Janeiro - RJ, 21072-700, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,VILA CRUZEIRO (COMPLEXO DA PENHA),-22.8497538,-43.2865645,"04/04/2021, 06:37:00",True,True,N�o identificado,Ação policial,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,penha
42475,"R. Merendiba, Vila Cruzeiro, Complexo da Penha - Penha, Rio de Janeiro - RJ, 21070-735, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,MORRO DA MERENDIBA (COMPLEXO DA PENHA),-22.8473846,-43.275356,"04/04/2021, 06:54:00",True,True,N�o identificado,Ação policial,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,penha
42481,"R. Profa. Francisca Piragibe,  Taquara, Rio de Janeiro - RJ, 22710-195",Sudeste,Rio de Janeiro,Rio de Janeiro,TAQUARA,,,-22.9260349,-43.3746566,"04/04/2021, 13:40:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,taquara
42482,"Parque União - Complexo da Maré, Rio de Janeiro - RJ, 21044-261, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,MARE,,PARQUE UNIAO (COMPLEXO DA MARE),-22.8535487,-43.2467791,"04/04/2021, 17:04:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mare
42488,"Morro da Quitanda, Costa Barros, Rio de Janeiro - RJ, 21532-050, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COSTA BARROS,,MORRO DA QUITANDA (COMPLEXO DA PEDREIRA),-22.8241144,-43.3641997,"05/04/2021, 03:44:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,costa barros
42489,"R. Nova Brasília - Complexo do Alemão, Rio de Janeiro - RJ, 21061, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COMPLEXO DO ALEMAO,,NOVA BRASILIA (COMPLEXO DO ALEMAO),-22.8660648,-43.2724385,"05/04/2021, 04:08:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,complexo do alemao
42497,"Metral, Vila Kennedy, Rio de Janeiro - RJ, 23095-700, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA KENNEDY,,VILA KENNEDY,-22.8560494,-43.4981677,"05/04/2021, 05:11:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vila kennedy
42505,"Cidade de Deus, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CIDADE DE DEUS,,CIDADE DE DEUS,-22.9465479,-43.3697197,"05/04/2021, 15:39:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cidade de deus
42507,"R. Borda do Mato - Grajau, Rio de Janeiro - RJ, 20561, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,GRAJAU,,BORDA DO MATO,-22.9286197,-43.2650117,"05/04/2021, 16:11:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,grajau
42509,"Favela do Cajueiro, Madureira, Rio de Janeiro - RJ, 21360-100, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,MADUREIRA,,COMPLEXO DO CAJUEIRO,-22.863954,-43.336672,"05/04/2021, 18:06:00",True,True,PM (9 BPM),Ação policial,,,False,2,0,0,0,0,0,0,0,0,0,0,0,0,0,madureira
42511,"Cidade Alta, Cordovil, Rio de Janeiro - RJ, 21010-200, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CORDOVIL,,CIDADE ALTA (COMPLEXO DE ISRAEL),-22.8196976,-43.2943395,"05/04/2021, 20:44:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cordovil
42525,"Cidade Alta - Cordovil, Rio de Janeiro - RJ, 21010-200, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CORDOVIL,,CIDADE ALTA (COMPLEXO DE ISRAEL),-22.8197808,-43.2943152,"06/04/2021, 00:25:00",False,False,,Disputa,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cordovil
42512,"R. Piracaia - Mal. Hermes, Rio de Janeiro - RJ, 21555-260, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,MARECHAL HERMES,,,-22.8537657,-43.3672553,"06/04/2021, 01:20:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,marechal hermes
42514,"Morro da Quitanda - Costa Barros, Rio de Janeiro - RJ, 21532-050, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COSTA BARROS,,MORRO DA QUITANDA (COMPLEXO DA PEDREIRA),-22.8193693,-43.3669528,"06/04/2021, 03:44:00",True,True,PM (41 BPM),Tentativa/Roubo de cargas,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,costa barros
42522,"R. da Alvorada - Complexo do Alemão, Rio de Janeiro - RJ, 21061, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COMPLEXO DO ALEMAO,,ALVORADA (COMPLEXO DO ALEMAO),-22.8624341,-43.2748755,"06/04/2021, 05:16:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,complexo do alemao
42526,"Favela Final Feliz - Anchieta, Rio de Janeiro - RJ, 21645-150, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ANCHIETA,,MORRO DO FINAL FELIZ (COMPLEXO DO CHAPADAO),-22.823502,-43.394363,"06/04/2021, 07:46:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anchieta
42527,"Morro do 48, Bicho Solto - Bangu, Rio de Janeiro - RJ",Sudeste,Rio de Janeiro,Rio de Janeiro,BANGU,,MORRO DO 48,-22.8969375,-43.4730625,"06/04/2021, 09:26:00",True,True,PM (14 BPM),Ação policial,,,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,bangu
42530,"Vila Aliança - Bangu, Rio de Janeiro - RJ, 21842-340, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BANGU,,VILA ALIANCA,-22.8694071,-43.4790849,"06/04/2021, 09:30:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bangu
42533,"Av. Chrisóstomo Pimentel de Oliveira - Anchieta, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ANCHIETA,,,-22.817666,-43.3898184,"06/04/2021, 11:00:00",True,True,PM (41 BPM),Ação policial,,,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,anchieta
42536,"Vila da Penha, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA DA PENHA,,,-22.8440802,-43.3094623,"06/04/2021, 14:30:00",False,False,,Tentativa/Roubo,,,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,vila da penha
42535,"R. do Amparo - Cascadura, Rio de Janeiro - RJ, 21381-340, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CASCADURA,,,-22.8796641,-43.3191425,"06/04/2021, 16:44:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cascadura
42559,"Estr. Henrique de Melo - Bento Ribeiro, Rio de Janeiro - RJ, 21340-190, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BENTO RIBEIRO,,,-22.870049,-43.356398,"06/04/2021, 22:00:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bento ribeiro
42553,"Morro da Barão (São José Operário) - Praça Seca, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PRACA SECA,,MORRO SAO JOSE OPERARIO (OU MORRO DA BARAO),-22.8986468,-43.3523871,"06/04/2021, 23:09:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,praca seca
42549,"Estr. João Paulo - Barros Filho, Rio de Janeiro - RJ, 21515-202, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BARROS FILHO,,,-22.8327066,-43.3654968,"07/04/2021, 06:22:00",False,True,,Tentativa/Roubo,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,barros filho
42556,"Favela Borda do Mato - Grajau, Rio de Janeiro - RJ, 20561-208, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,GRAJAU,,BORDA DO MATO,-22.9296398,-43.2654504,"07/04/2021, 09:23:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,grajau
42557,"Morro dos Prazeres - Santa Teresa, Rio de Janeiro - RJ, 20241-410, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,SANTA TERESA,,MORRO DOS PRAZERES,-22.9345117,-43.2016519,"07/04/2021, 09:36:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,santa teresa
42561,"Estr. do Lameirão Pequeno - Campo Grande, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CAMPO GRANDE,,,-22.9134745,-43.5174911,"07/04/2021, 09:47:00",True,True,N�o identificado,Ação policial,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,campo grande
42564,"R. Dionísio Fernandes - Engenho de Dentro, Rio de Janeiro - RJ, 20730-400, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ENGENHO DE DENTRO,,,-22.9071103,-43.3011277,"07/04/2021, 14:04:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,engenho de dentro
42570,"Favela Borda do Mato, Grajau, Rio de Janeiro - RJ, 20561-208, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,GRAJAU,,BORDA DO MATO,-22.9296398,-43.2654504,"07/04/2021, 15:30:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,grajau
42568,"Morro São José Operário - Praça Seca, Rio de Janeiro - RJ, 21321-780, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PRACA SECA,,MORRO SAO JOSE OPERARIO (OU MORRO DA BARAO),-22.9044173,-43.3442041,"07/04/2021, 17:14:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,praca seca
42573,"Morro da Quitanda- Costa Barros, Rio de Janeiro - RJ, 21532-050, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COSTA BARROS,,MORRO DA QUITANDA (COMPLEXO DA PEDREIRA),-22.8193693,-43.3669528,"07/04/2021, 20:40:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,costa barros
42575,"Madureira, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,MADUREIRA,,,-22.8725334,-43.3363639,"08/04/2021, 02:00:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,madureira
42584,"Malvina - Vila Kennedy - Bangu, Rio de Janeiro - RJ, 21850-007, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA KENNEDY,,VILA KENNEDY,-22.8604006,-43.4884116,"08/04/2021, 10:01:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vila kennedy
42587,"Pavuna, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PAVUNA,,,-22.8122261,-43.3619715,"08/04/2021, 12:00:00",True,True,PM (41 BPM),Ação policial,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pavuna
42585,"Morro do Final Feliz, Complexo do Chapadão - Anchieta, Rio de Janeiro - RJ, 21655-590, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ANCHIETA,,MORRO DO FINAL FELIZ (COMPLEXO DO CHAPADAO),-22.8244207,-43.3866991,"08/04/2021, 12:23:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anchieta
42626,"Rua Luís Coutinho Cavalcanti, Guadalupe, Rio de Janeiro - RJ, 21675-310, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,GUADALUPE,,,-22.8478042,-43.3724456,"08/04/2021, 13:52:00",False,True,,Tentativa/Roubo,,,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,guadalupe
42586,"Favela do Muquiço - Mal. Hermes, Rio de Janeiro - RJ, 21670-170, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,MARECHAL HERMES,,FAVELA DO MUQUICO,-22.8531603,-43.3765359,"08/04/2021, 13:53:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,marechal hermes
42628,"Morro São José do Operário (Morro da Barão) - Praça Seca, Rio de Janeiro - RJ, 21321-780, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PRACA SECA,,MORRO SAO JOSE OPERARIO (OU MORRO DA BARAO),-22.9044173,-43.3442041,"08/04/2021, 18:27:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,praca seca
42629,"Av. Ataulfo de Paiva, Leblon, Rio de Janeiro - RJ, 22440-032, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,LEBLON,,,-22.9844453,-43.2227379,"08/04/2021, 18:27:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,leblon
42612,"Morro da Caixa D'Água - Tanque, Rio de Janeiro - RJ, 22733-110, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,TANQUE,,MORRO DA CAIXA D'AGUA (TANQUE),-22.914101,-43.3587149,"08/04/2021, 22:31:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tanque
42605,"Morro da Serrinha - Madureira, Rio de Janeiro - RJ, 21360, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,MADUREIRA,,MORRO DA SERRINHA (COMPLEXO DA SERRINHA),-22.8632537,-43.3272969,"09/04/2021, 03:10:00",True,True,"PM (9 BPM, 2 CPA)",Operação policial,,Tiroteio contínuo,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,madureira
42606,"Morro da Serrinha - Madureira, Rio de Janeiro - RJ, 21360, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,MADUREIRA,,MORRO DA SERRINHA (COMPLEXO DA SERRINHA),-22.8632537,-43.3272969,"09/04/2021, 04:10:00",True,True,N�o identificado,Operação policial,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,madureira
42608,"Complexo do Sapo de Camará - Senador Camará, Rio de Janeiro - RJ, 21831-280, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,SENADOR CAMARA,,FAVELA DO SAPO DE CAMARA (COMPLEXO DO SAPO DE CAMARA),-22.8889556,-43.4870724,"09/04/2021, 04:39:00",True,True,PM (14 BPM),Ação policial,,,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,senador camara
42610,"Morro da Serrinha - Madureira, Rio de Janeiro - RJ, 21360, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,MADUREIRA,,MORRO DA SERRINHA (COMPLEXO DA SERRINHA),-22.8632537,-43.3272969,"09/04/2021, 05:20:00",True,True,N�o identificado,Operação policial,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,madureira
42616,"Vila kennedy, Rio de Janeiro - RJ, 21850-430, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA KENNEDY,,VILA KENNEDY,-22.8581095,-43.4875308,"09/04/2021, 05:21:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vila kennedy
42619,"Morro São José Operário, Praça Seca, Rio de Janeiro - RJ, 21321-780, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PRACA SECA,,MORRO SAO JOSE OPERARIO (OU MORRO DA BARAO),-22.9044173,-43.3442041,"09/04/2021, 08:25:00",False,False,,Disputa,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,praca seca
42592,"Complexo da Coréia, Senador Camará, Rio de Janeiro - RJ, 21540-790, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,SENADOR CAMARA,,FAVELA DA COREIA (COMPLEXO DA COREIA DE SENADOR CAMARA),-22.873028,-43.49196,"09/04/2021, 09:10:00",True,True,PM (14 BPM),Ação policial,,,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,senador camara
42621,"Morro São José Operário, Praça Seca, Rio de Janeiro - RJ, 21321-780, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PRACA SECA,,MORRO SAO JOSE OPERARIO (OU MORRO DA BARAO),-22.9044173,-43.3442041,"09/04/2021, 10:40:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,praca seca
42611,"Av. Suburbana - Del Castilho, Rio de Janeiro - RJ, 20771-003, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,DEL CASTILHO,,,-22.882409,-43.2757826,"09/04/2021, 13:30:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,del castilho
42609,"Morro da Barão (São José Operário) - Praça Seca, Rio de Janeiro - RJ, 21321-780, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PRACA SECA,,MORRO SAO JOSE OPERARIO (OU MORRO DA BARAO),-22.9044173,-43.3442041,"09/04/2021, 14:14:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,praca seca
42648,"Av. Dom Hélder Câmara, 7131 - Pilares, Rio de Janeiro - RJ, 20751-000, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PILARES,,,-22.8839866,-43.2969953,"09/04/2021, 19:00:00",False,True,,Tentativa/Roubo,,,False,2,0,0,0,0,0,0,0,0,0,0,0,0,0,pilares
42646,"Mata e Pedreira - Complexo do Alemão, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COMPLEXO DO ALEMAO,,COMPLEXO DO ALEMAO,-22.8593866,-43.2754314,"10/04/2021, 01:49:00",False,False,,Não identificado,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,complexo do alemao
42630,"Morro da Providencia - Gamboa, Rio de Janeiro - RJ, 20221, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,GAMBOA,,MORRO DA PROVIDENCIA,-22.9002778,-43.1952778,"10/04/2021, 02:46:00",True,True,N�o identificado,Operação policial,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gamboa
